,px,normal duck egg,all
0,0.0,0.3416370106761566,0.4519454233790111
1,0.001001001001001001,0.3416370106761566,0.4579832818999091
2,0.002002002002002002,0.41531092983519374,0.4640591812472379
3,0.003003003003003003,0.45483229766759375,0.470203110384777
4,0.004004004004004004,0.48191024026820883,0.4763828511982919
5,0.005005005005005005,0.503752178547009,0.4826232529994436
6,0.006006006006006006,0.5200254072319399,0.4889048215713938
7,0.007007007007007007,0.53338479240648,0.4952204348843097
8,0.008008008008008008,0.546137667954443,0.5016023439436177
9,0.009009009009009009,0.5575245054944211,0.5080194280502703
10,0.01001001001001001,0.5682063860096319,0.5144688290958223
11,0.011011011011011011,0.5772428887067085,0.5209360855294922
12,0.012012012012012012,0.5847797096036776,0.5274361469913961
13,0.013013013013013013,0.5910467434461332,0.5339537347498549
14,0.014014014014014014,0.5967456441663294,0.5404941275542401
15,0.015015015015015015,0.6031157108833036,0.5470847229611683
16,0.016016016016016016,0.6096249919015361,0.5536916130190354
17,0.017017017017017015,0.614479485525018,0.5603226924660067
18,0.018018018018018018,0.6195036344343563,0.5670046041730344
19,0.01901901901901902,0.6236521523434017,0.5737183325636842
20,0.02002002002002002,0.6275896877195853,0.5804610987554862
21,0.02102102102102102,0.6315769040595306,0.587225219418919
22,0.022022022022022022,0.6349548506027304,0.5940239940915854
23,0.023023023023023025,0.63931256983264,0.6008524947747773
24,0.024024024024024024,0.6435754462354462,0.6077147307455052
25,0.025025025025025023,0.6467324791980246,0.6146019845683227
26,0.026026026026026026,0.6495677952419513,0.6215251726670226
27,0.02702702702702703,0.6515078773899223,0.6284979696342519
28,0.028028028028028028,0.6549773966906568,0.6340446662726517
29,0.029029029029029027,0.6568037921654131,0.6388479559154682
30,0.03003003003003003,0.659897502534895,0.6431552886865405
31,0.031031031031031032,0.6619970078456148,0.6470447908867755
32,0.03203203203203203,0.6637332896348686,0.6506329193142646
33,0.03303303303303303,0.6671143727008594,0.6539920514388775
34,0.03403403403403403,0.6689083001154411,0.6571202147355307
35,0.035035035035035036,0.6705564639993054,0.6600375105124541
36,0.036036036036036036,0.6714670887933254,0.6627789134229704
37,0.037037037037037035,0.6731401452332483,0.6653682751720116
38,0.03803803803803804,0.6740339863575561,0.6678392052890884
39,0.03903903903903904,0.6751970436998079,0.6702040784496666
40,0.04004004004004004,0.677757376429497,0.672488196254884
41,0.04104104104104104,0.678588403627372,0.6746669140324301
42,0.04204204204204204,0.6798220624716931,0.6767436690140313
43,0.043043043043043044,0.6824145077345731,0.6787421118538437
44,0.044044044044044044,0.6840371585993001,0.6806718136743344
45,0.04504504504504504,0.6855180864580602,0.6825253589676668
46,0.04604604604604605,0.6866071645112242,0.6843128605573394
47,0.04704704704704705,0.6883745189821421,0.6860412268115064
48,0.04804804804804805,0.6898905455189468,0.6877220998761069
49,0.04904904904904905,0.6916110451832771,0.6893298672852805
50,0.050050050050050046,0.6928869556398516,0.6908564560579574
51,0.05105105105105105,0.6947196037098493,0.692341419306394
52,0.05205205205205205,0.6972496560048506,0.6937856479644607
53,0.05305305305305305,0.6981924583935786,0.6951978267236323
54,0.05405405405405406,0.6998000694512378,0.696556623196833
55,0.055055055055055056,0.701584211592896,0.6978863700478655
56,0.056056056056056056,0.7021167907589932,0.699166446232287
57,0.057057057057057055,0.7030199570338856,0.7004199786716051
58,0.058058058058058054,0.704700530761741,0.7016551400988185
59,0.05905905905905906,0.705673996083763,0.702839337501483
60,0.06006006006006006,0.7063065901175113,0.7040068484582536
61,0.06106106106106106,0.7080179344459576,0.7051578702540691
62,0.062062062062062065,0.7093003379078098,0.7063148787842497
63,0.06306306306306306,0.7107971455745943,0.7074577739419093
64,0.06406406406406406,0.7116552746356167,0.7086035233100783
65,0.06506506506506507,0.7132356522324216,0.7097356423417894
66,0.06606606606606606,0.7142303175381572,0.7108288526331773
67,0.06706706706706707,0.7155394959632,0.7119176628151143
68,0.06806806806806806,0.7164000703554426,0.7129820798742219
69,0.06906906906906907,0.7179184272793805,0.7140168872919346
70,0.07007007007007007,0.7181829623033618,0.7150365420933221
71,0.07107107107107107,0.718752268792893,0.7160349946397633
72,0.07207207207207207,0.7197235830220413,0.717033080664285
73,0.07307307307307308,0.7206793768973514,0.7180131238426959
74,0.07407407407407407,0.7213087077004914,0.718962553414238
75,0.07507507507507508,0.7214314736419775,0.7198897426359326
76,0.07607607607607608,0.7224656048682923,0.7208080904906469
77,0.07707707707707707,0.7232234568033598,0.7217133371505263
78,0.07807807807807808,0.7235289941076655,0.7225826135562462
79,0.07907907907907907,0.7242760168238936,0.723442808457686
80,0.08008008008008008,0.724620881568065,0.7242782018177949
81,0.08108108108108109,0.7251813879403916,0.7250907384724715
82,0.08208208208208208,0.7259271622508364,0.7259068060823977
83,0.08308308308308308,0.7267265224227475,0.7267118145774936
84,0.08408408408408408,0.7275084402367513,0.7275036250367027
85,0.08508508508508508,0.7284513589107456,0.7282922365545763
86,0.08608608608608609,0.729258575585897,0.7290810905914661
87,0.08708708708708708,0.7304745238325421,0.7298478825663591
88,0.08808808808808809,0.7314277982738865,0.730594194138014
89,0.0890890890890891,0.7324672041341652,0.7313176084577979
90,0.09009009009009009,0.7329351143170811,0.7320361515157694
91,0.09109109109109109,0.7335111012902749,0.7327336180012286
92,0.0920920920920921,0.7341177229061604,0.7334203048181038
93,0.09309309309309309,0.7341073324861855,0.7341006637460863
94,0.0940940940940941,0.7351896860379201,0.7347729298849927
95,0.09509509509509509,0.7360395534700662,0.7354395917942775
96,0.0960960960960961,0.7364391663265486,0.7361129390760854
97,0.0970970970970971,0.7375095517618315,0.7367905755504844
98,0.0980980980980981,0.7383567210811003,0.7374580260792214
99,0.0990990990990991,0.7383114536675951,0.738114009562135
100,0.10010010010010009,0.7388976954897084,0.7387536626287238
101,0.1011011011011011,0.7397226962302788,0.739386059786078
102,0.1021021021021021,0.740887183363697,0.7400107631901761
103,0.1031031031031031,0.7415827526965618,0.7406362011347579
104,0.1041041041041041,0.7420623983670129,0.7412621016519558
105,0.10510510510510511,0.7424051308167924,0.7418601908032227
106,0.1061061061061061,0.7430235809813994,0.7424669041880111
107,0.10710710710710711,0.743736238865234,0.7430698740277416
108,0.10810810810810811,0.7440753902837719,0.743674700479123
109,0.1091091091091091,0.7450828641814091,0.7442722137292019
110,0.11011011011011011,0.7458931834953189,0.7448621933719705
111,0.1111111111111111,0.7465381459988907,0.7454373959851273
112,0.11211211211211211,0.7471243251655,0.7460042351309814
113,0.11311311311311312,0.7473622280622053,0.7465556660881313
114,0.11411411411411411,0.7476912758835733,0.747086215461558
115,0.11511511511511512,0.7483009705921639,0.7476038672007258
116,0.11611611611611611,0.7488064429908408,0.7481218522095809
117,0.11711711711711711,0.7492513451987934,0.7486399473244914
118,0.11811811811811812,0.7502378012902995,0.7491610043301199
119,0.11911911911911911,0.7506856434396699,0.7496745635497317
120,0.12012012012012012,0.7519181846529116,0.7501827281652308
121,0.12112112112112113,0.7525236736755673,0.7506767462676227
122,0.12212212212212212,0.7533117289872383,0.7511708157366908
123,0.12312312312312312,0.7537635599876304,0.7516368108429892
124,0.12412412412412413,0.7541345345259471,0.7520991390381717
125,0.12512512512512514,0.753931014096515,0.7525648309534352
126,0.12612612612612611,0.7536837286670376,0.7530096820518105
127,0.12712712712712712,0.7543254784772991,0.7534470762800202
128,0.12812812812812813,0.7551207919770393,0.7538602352938363
129,0.12912912912912913,0.7554499204847578,0.754260949778261
130,0.13013013013013014,0.7547785635385053,0.7546600759343247
131,0.13113113113113112,0.7555632641922665,0.7550522404695591
132,0.13213213213213212,0.75593284976665,0.7554370567033031
133,0.13313313313313313,0.7567733112712852,0.7558112935786978
134,0.13413413413413414,0.7571996981767752,0.7561753912875332
135,0.13513513513513514,0.7575974020179407,0.7565201562535631
136,0.13613613613613612,0.7577866921817402,0.7568534825981604
137,0.13713713713713713,0.7581673720244616,0.7571767644557817
138,0.13813813813813813,0.7585975026471947,0.7574864856928877
139,0.13913913913913914,0.7584858163186481,0.7577870021745123
140,0.14014014014014015,0.758867442831728,0.7580818809245805
